evidence_class,environment,state_id,current_h,independent_downstream_result,note
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,-0.00907058734446764,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,04064bec00d45d558ae52ec3b1ab673505dd7df8e23062cb792b4e5a0fc2403d,-0.009334824979305267,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,-0.009548008441925049,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,-0.006601936649531126,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,-0.00829785130918026,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,-0.008335898630321026,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,-0.0066307014785707,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,-0.008839476853609085,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,-0.0075339968316257,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,18b57d334b373ccb3813d95216cf27c2317d73517b2fe189c8859c2382203d63,-0.007782998960465193,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,1c881c67b31fe8bbe272c089b8ca97a57ff7b87108a0137e98657bfd217fca0b,-0.010476535186171532,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,22a6245662231278eba445286d6dd129447860bcbe2d184bbea5b9564fac526c,-0.010314364917576313,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,-0.009618889540433884,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,2a728f39f8e92f814cdb8b1403095b107ea880f2d89b1a0eb3f7baf49a53628b,-0.008592774160206318,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
E2_SHADOW_DIAGNOSTIC,E5_STONEHENGE_SAFER,2e3d48baf1265ee26352b4abbe25460e417a7ea161ee4950fe118d17f9193205,-0.007936108857393265,PRECLUDED_START_POINT_NEGATIVE_H,A segment contains its initial point; this is not a committed candidate or B1/B2/B3 result.
