candidate_id,variant_id,stop_reason,completed,collision_observed,qp_infeasible_observed,progress_proxy,stalled_or_max_steps,diagnosis,notes
C003,A,stalled_before_goal,False,False,False,0.051808953285217285,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C003,B,stalled_before_goal,False,False,False,0.052411824464797974,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C003,C,stalled_before_goal,False,False,False,0.052411824464797974,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C004,A,max_steps,False,False,False,0.15519338846206665,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C004,B,max_steps,False,False,False,0.15848422050476074,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C004,C,max_steps,False,False,False,0.15848422050476074,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C002,A,max_steps,False,False,False,0.1938244104385376,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C002,B,max_steps,False,False,False,0.19403699040412903,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C002,C,max_steps,False,False,False,0.19403699040412903,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C001,A,max_steps,False,False,False,0.1819528341293335,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C001,B,max_steps,False,False,False,0.1822555661201477,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C001,C,max_steps,False,False,False,0.1822555661201477,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C006,A,max_steps,False,False,False,0.217196524143219,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C006,B,max_steps,False,False,False,0.21617314219474792,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
C006,C,max_steps,False,False,False,0.21617314219474792,True,active_variant_did_not_complete,Progress proxy is compact goal-distance reduction; no per-step trace is retained.
